Data File,Dataset Type,Category,Resolution (C),Ocean Resolution (mx),File Extension,File Size (Bytes),Sub-Category 1,Sub-Category 2,Sub-Category 3,Sub-Category 4,Sub-Category 5
C96_ERA5_forcing_2021-07-10.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-24.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-02.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-06.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-03.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-17.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-09.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-13.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-02-20.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-03.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-22.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-01-17.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-09.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-02.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-13.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-10.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-22.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-26.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-02-07.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-07.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-26.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-12.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-23.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-18.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-17.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-08.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-12.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-24.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-17.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-02.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-03.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-24.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-05-15.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-26.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-09.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-19.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-31.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-22.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-02-05.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-05-30.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-01-06.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-28.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-28.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-01-11.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-14.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-21.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-23.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-15.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-09.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-22.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-02-24.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-04.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-26.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-30.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-30.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-27.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-20.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-01-31.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
ghcn_snwd_ioda_20191224.nc,Landda_develop_data,snow_depth,,,.nc,775872,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191212.nc,Landda_develop_data,snow_depth,,,.nc,819014,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191221.cdl,Landda_develop_data,snow_depth,,,.cdl,673733,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191207.nc,Landda_develop_data,snow_depth,,,.nc,703525,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191211.nc,Landda_develop_data,snow_depth,,,.nc,825097,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191220.nc_new,Landda_develop_data,snow_depth,,,.nc_new,969565,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191202.nc,Landda_develop_data,snow_depth,,,.nc,756437,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191221.nc_new,Landda_develop_data,snow_depth,,,.nc_new,957813,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191216.nc,Landda_develop_data,snow_depth,,,.nc,867381,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191201.nc,Landda_develop_data,snow_depth,,,.nc,800800,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191213.nc,Landda_develop_data,snow_depth,,,.nc,707773,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191223.nc,Landda_develop_data,snow_depth,,,.nc,706007,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191222.nc,Landda_develop_data,snow_depth,,,.nc,701210,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191220.nc,Landda_develop_data,snow_depth,,,.nc,969478,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191204.nc,Landda_develop_data,snow_depth,,,.nc,823777,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191227.nc,Landda_develop_data,snow_depth,,,.nc,782771,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191206.nc,Landda_develop_data,snow_depth,,,.nc,708843,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191217.nc,Landda_develop_data,snow_depth,,,.nc,752763,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191221_jediv7.nc,Landda_develop_data,snow_depth,,,.nc,957877,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191215.nc,Landda_develop_data,snow_depth,,,.nc,714440,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191220.cdl,Landda_develop_data,snow_depth,,,.cdl,690680,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191220_jediv7.nc,Landda_develop_data,snow_depth,,,.nc,969629,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191225.nc,Landda_develop_data,snow_depth,,,.nc,773582,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191221.nc,Landda_develop_data,snow_depth,,,.nc,957726,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191208.nc,Landda_develop_data,snow_depth,,,.nc,703323,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191203.nc,Landda_develop_data,snow_depth,,,.nc,753292,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191228.nc,Landda_develop_data,snow_depth,,,.nc,708174,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191231.nc,Landda_develop_data,snow_depth,,,.nc,821610,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191218.nc,Landda_develop_data,snow_depth,,,.nc,824274,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191226.nc,Landda_develop_data,snow_depth,,,.nc,704339,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191205.nc,Landda_develop_data,snow_depth,,,.nc,819326,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191214.nc,Landda_develop_data,snow_depth,,,.nc,782670,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191219.nc,Landda_develop_data,snow_depth,,,.nc,730404,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191209.nc,Landda_develop_data,snow_depth,,,.nc,719345,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191229.nc,Landda_develop_data,snow_depth,,,.nc,709069,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191230.nc,Landda_develop_data,snow_depth,,,.nc,729992,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20191210.nc,Landda_develop_data,snow_depth,,,.nc,713148,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000107.nc,Landda_develop_data,snow_depth,,,.nc,958610,DA,GHCN,data_proc,inputs,v3
fake_ghcn_snwd_ioda_20000103.nc_new,Landda_develop_data,snow_depth,,,.nc_new,953185,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000101.nc,Landda_develop_data,snow_depth,,,.nc,960129,DA,GHCN,data_proc,inputs,v3
chvar_nc_file.py,Landda_develop_data,snow_depth,,,.py,305,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000117.nc,Landda_develop_data,snow_depth,,,.nc,959570,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000130.nc,Landda_develop_data,snow_depth,,,.nc,652559,DA,GHCN,data_proc,inputs,v3
fake_ghcn_snwd_ioda_20000102.cdl,Landda_develop_data,snow_depth,,,.cdl,664359,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000109.nc,Landda_develop_data,snow_depth,,,.nc,956038,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000105.nc,Landda_develop_data,snow_depth,,,.nc,957801,DA,GHCN,data_proc,inputs,v3
fake_ghcn_snwd_ioda_20000103.cdl,Landda_develop_data,snow_depth,,,.cdl,657642,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000115.nc,Landda_develop_data,snow_depth,,,.nc,959914,DA,GHCN,data_proc,inputs,v3
fake_ghcn_snwd_ioda_20000103_jediv7.nc,Landda_develop_data,snow_depth,,,.nc,953249,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000110.nc,Landda_develop_data,snow_depth,,,.nc,958977,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000119.nc,Landda_develop_data,snow_depth,,,.nc,959944,DA,GHCN,data_proc,inputs,v3
fake_ghcn_snwd_ioda_20000102.nc_new,Landda_develop_data,snow_depth,,,.nc_new,957813,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000108.nc,Landda_develop_data,snow_depth,,,.nc,957820,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000116.nc,Landda_develop_data,snow_depth,,,.nc,958652,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000104.nc,Landda_develop_data,snow_depth,,,.nc,958752,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000111.nc,Landda_develop_data,snow_depth,,,.nc,959304,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000103.nc,Landda_develop_data,snow_depth,,,.nc,960345,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000131.nc,Landda_develop_data,snow_depth,,,.nc,676918,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000118.nc,Landda_develop_data,snow_depth,,,.nc,959624,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000102.nc,Landda_develop_data,snow_depth,,,.nc,959983,DA,GHCN,data_proc,inputs,v3
fake_ghcn_snwd_ioda_20000102.nc,Landda_develop_data,snow_depth,,,.nc,957726,DA,GHCN,data_proc,inputs,v3
fake_ghcn_snwd_ioda_20000103.nc,Landda_develop_data,snow_depth,,,.nc,953098,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000106.nc,Landda_develop_data,snow_depth,,,.nc,956236,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000112.nc,Landda_develop_data,snow_depth,,,.nc,959012,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000113.nc,Landda_develop_data,snow_depth,,,.nc,958965,DA,GHCN,data_proc,inputs,v3
fake_ghcn_snwd_ioda_20000102_jediv7.nc,Landda_develop_data,snow_depth,,,.nc,957877,DA,GHCN,data_proc,inputs,v3
ghcn_snwd_ioda_20000114.nc,Landda_develop_data,snow_depth,,,.nc,959879,DA,GHCN,data_proc,inputs,v3
ufs_land_restart.2019-12-21_00-00-00.nc,Landda_develop_data,era5,,,.nc,14111215,restarts,,,inputs,
ufs_land_restart.2019-12-21_00-00-00.tile6.nc,Landda_develop_data,gswp3,,,.nc,11487503,restarts,2019,,inputs,
ufs_land_restart.2019-12-21_00-00-00.tile2.nc,Landda_develop_data,gswp3,,,.nc,11487503,restarts,2019,,inputs,
ufs_land_restart.2019-12-21_00-00-00.tile3.nc,Landda_develop_data,gswp3,,,.nc,11487503,restarts,2019,,inputs,
ufs_land_restart.2019-12-21_00-00-00.tile4.nc,Landda_develop_data,gswp3,,,.nc,11487503,restarts,2019,,inputs,
ufs_land_restart.2019-12-21_00-00-00.tile1.nc,Landda_develop_data,gswp3,,,.nc,11487503,restarts,2019,,inputs,
ufs_land_restart.2019-12-21_00-00-00.tile5.nc,Landda_develop_data,gswp3,,,.nc,11487503,restarts,2019,,inputs,
ufs.cpld.cpl.r.2000-01-03-00000.nc,Landda_develop_data,gswp3,,,.nc,13390912,restarts,,,inputs,
ufs.cpld.datm.r.2000-01-03-00000.nc,Landda_develop_data,gswp3,,,.nc,18904,restarts,,,inputs,
ufs.cpld.lnd.out.2000-01-03-00000.tile3.nc,Landda_develop_data,gswp3,,,.nc,11555364,restarts,,,inputs,
ufs.cpld.lnd.out.2000-01-03-00000.tile5.nc,Landda_develop_data,gswp3,,,.nc,11555364,restarts,,,inputs,
ufs.cpld.lnd.out.2000-01-03-00000.tile4.nc,Landda_develop_data,gswp3,,,.nc,11555364,restarts,,,inputs,
ufs.cpld.lnd.out.2000-01-03-00000.tile1.nc,Landda_develop_data,gswp3,,,.nc,11555364,restarts,,,inputs,
ufs.cpld.lnd.out.2000-01-03-00000.tile6.nc,Landda_develop_data,gswp3,,,.nc,11555364,restarts,,,inputs,
ufs.cpld.lnd.out.2000-01-03-00000.tile2.nc,Landda_develop_data,gswp3,,,.nc,11555364,restarts,,,inputs,
ufs-land_C96_static_fields.nc,Landda_develop_data,,96,,.nc,7991744,static,,,inputs,
oro_C96.mx100.tile2.nc,Landda_develop_data,,96,100,.nc,834883,orog_files,,,inputs,
oro_C96.mx100.tile3.nc,Landda_develop_data,,96,100,.nc,834883,orog_files,,,inputs,
oro_C96.mx100.tile1.nc,Landda_develop_data,,96,100,.nc,834883,orog_files,,,inputs,
oro_C96.mx100.tile6.nc,Landda_develop_data,,96,100,.nc,834883,orog_files,,,inputs,
oro_C96.mx100.tile4.nc,Landda_develop_data,,96,100,.nc,834883,orog_files,,,inputs,
oro_C96.mx100.tile5.nc,Landda_develop_data,,96,100,.nc,834883,orog_files,,,inputs,
ufs-land_C96_init_fields.tile3.nc,Landda_develop_data,NOAHMP_IC,96,,.nc,665156,UFS_WM,,,inputs,
ufs-land_C96_init_fields.tile5.nc,Landda_develop_data,NOAHMP_IC,96,,.nc,665156,UFS_WM,,,inputs,
ufs-land_C96_init_fields.tile1.nc,Landda_develop_data,NOAHMP_IC,96,,.nc,665156,UFS_WM,,,inputs,
ufs-land_C96_init_fields.tile2.nc,Landda_develop_data,NOAHMP_IC,96,,.nc,665156,UFS_WM,,,inputs,
ufs-land_C96_init_fields.tile4.nc,Landda_develop_data,NOAHMP_IC,96,,.nc,665156,UFS_WM,,,inputs,
ufs-land_C96_init_fields.tile6.nc,Landda_develop_data,NOAHMP_IC,96,,.nc,665156,UFS_WM,,,inputs,
oro_data.tile6.nc,Landda_develop_data,FV3_input_data,,,.nc,753517,UFS_WM,INPUT_L127,,inputs,
C96_grid.tile3.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127,,inputs,
sfc_data.tile5.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127,,inputs,
gfs_ctrl.nc,Landda_develop_data,FV3_input_data,,,.nc,8553,UFS_WM,INPUT_L127,,inputs,
oro_data_ss.tile2.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
oro_data.tile3.nc,Landda_develop_data,FV3_input_data,,,.nc,753517,UFS_WM,INPUT_L127,,inputs,
C96_grid.tile6.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127,,inputs,
oro_data_ss.tile1.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
oro_data_ss.tile5.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
C96_grid.tile5.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127,,inputs,
sfc_data.tile6.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127,,inputs,
oro_data_ls.tile4.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
gfs_data.tile4.nc,Landda_develop_data,FV3_input_data,,,.nc,138283253,UFS_WM,INPUT_L127,,inputs,
oro_data.tile1.nc,Landda_develop_data,FV3_input_data,,,.nc,753517,UFS_WM,INPUT_L127,,inputs,
oro_data.tile2.nc,Landda_develop_data,FV3_input_data,,,.nc,753517,UFS_WM,INPUT_L127,,inputs,
sfc_data.tile3.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127,,inputs,
oro_data_ls.tile1.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
oro_data.tile5.nc,Landda_develop_data,FV3_input_data,,,.nc,753517,UFS_WM,INPUT_L127,,inputs,
oro_data.tile4.nc,Landda_develop_data,FV3_input_data,,,.nc,753517,UFS_WM,INPUT_L127,,inputs,
oro_data_ls.tile5.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
gfs_data.tile1.nc,Landda_develop_data,FV3_input_data,,,.nc,138283253,UFS_WM,INPUT_L127,,inputs,
sfc_data.tile4.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127,,inputs,
C96_grid.tile4.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127,,inputs,
sfc_data.tile2.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127,,inputs,
C96_mosaic.nc,Landda_develop_data,FV3_input_data,96,,.nc,22010,UFS_WM,INPUT_L127,,inputs,
oro_data_ss.tile6.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
C96_grid.tile2.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127,,inputs,
grid_spec.nc,Landda_develop_data,FV3_input_data,,,.nc,21966,UFS_WM,INPUT_L127,,inputs,
oro_data_ls.tile2.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
oro_data_ls.tile6.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
gfs_data.tile6.nc,Landda_develop_data,FV3_input_data,,,.nc,138283253,UFS_WM,INPUT_L127,,inputs,
oro_data_ss.tile3.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
C96_grid.tile1.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127,,inputs,
sfc_data.tile1.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127,,inputs,
oro_data_ss.tile4.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
gfs_data.tile3.nc,Landda_develop_data,FV3_input_data,,,.nc,138283253,UFS_WM,INPUT_L127,,inputs,
gfs_data.tile5.nc,Landda_develop_data,FV3_input_data,,,.nc,138283253,UFS_WM,INPUT_L127,,inputs,
gfs_data.tile2.nc,Landda_develop_data,FV3_input_data,,,.nc,138283253,UFS_WM,INPUT_L127,,inputs,
oro_data_ls.tile3.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127,,inputs,
global_soilmgldas.t126.384.190.grb,Landda_develop_data,FV3_input_data,,,.grb,1743072,UFS_WM,,,inputs,
global_soilmgldas.statsgo.t1534.3072.1536.grb,Landda_develop_data,FV3_input_data,,,.grb,111393120,UFS_WM,,,inputs,
GENPARM.TBL,Landda_develop_data,FV3_input_data,,,.TBL,245,UFS_WM,,,inputs,
DETAMPNEW_DATA.expanded_rain_LE,Landda_develop_data,FV3_input_data,,,.expanded_rain_LE,86408,UFS_WM,,,inputs,
global_soiltype.statsgo.t126.384.190.rg.grb,Landda_develop_data,FV3_input_data,,,.grb,21524,UFS_WM,,,inputs,
C96_grid.tile3.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127_atm,,inputs,
sfc_data.tile5.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127_atm,,inputs,
gfs_ctrl.nc,Landda_develop_data,FV3_input_data,,,.nc,8553,UFS_WM,INPUT_L127_atm,,inputs,
oro_data_ss.tile2.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127_atm,,inputs,
C96_grid.tile6.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127_atm,,inputs,
oro_data_ss.tile1.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127_atm,,inputs,
oro_data_ss.tile5.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127_atm,,inputs,
C96_grid.tile5.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127_atm,,inputs,
sfc_data.tile6.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127_atm,,inputs,
oro_data_ls.tile4.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127_atm,,inputs,
gfs_data.tile4.nc,Landda_develop_data,FV3_input_data,,,.nc,138283253,UFS_WM,INPUT_L127_atm,,inputs,
sfc_data.tile3.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127_atm,,inputs,
oro_data_ls.tile1.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127_atm,,inputs,
oro_data_ls.tile5.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127_atm,,inputs,
gfs_data.tile1.nc,Landda_develop_data,FV3_input_data,,,.nc,138283253,UFS_WM,INPUT_L127_atm,,inputs,
sfc_data.tile4.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127_atm,,inputs,
C96_grid.tile4.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127_atm,,inputs,
sfc_data.tile2.nc,Landda_develop_data,FV3_input_data,,,.nc,4699919,UFS_WM,INPUT_L127_atm,,inputs,
C96_mosaic.nc,Landda_develop_data,FV3_input_data,96,,.nc,22010,UFS_WM,INPUT_L127_atm,,inputs,
oro_data_ss.tile6.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127_atm,,inputs,
C96_grid.tile2.nc,Landda_develop_data,FV3_input_data,96,,.nc,2094971,UFS_WM,INPUT_L127_atm,,inputs,
grid_spec.nc,Landda_develop_data,FV3_input_data,,,.nc,21966,UFS_WM,INPUT_L127_atm,,inputs,
oro_data_ls.tile2.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127_atm,,inputs,
oro_data_ls.tile6.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127_atm,,inputs,
gfs_data.tile6.nc,Landda_develop_data,FV3_input_data,,,.nc,138283253,UFS_WM,INPUT_L127_atm,,inputs,
oro_data_ss.tile3.nc,Landda_develop_data,FV3_input_data,,,.nc,369108,UFS_WM,INPUT_L127_atm,,inputs,
