Data File,Dataset Type,Category,Resolution (C),Ocean Resolution (mx),Data Format,File Size (Bytes),Version (YYYY),Sub-Category 1,Sub-Category 2,Sub-Category 3
ne_10m_geography_marine_polys.shp,inputs,shapefiles,,,.shp,953304,,NaturalEarth,natural_earth,
ne_110m_geography_regions_polys.prj,inputs,shapefiles,,,.prj,143,,NaturalEarth,natural_earth,
ne_110m_rivers_lake_centerlines.dbf,inputs,shapefiles,,,.dbf,84395,,NaturalEarth,natural_earth,
ne_10m_glaciated_areas.dbf,inputs,shapefiles,,,.dbf,300067,,NaturalEarth,natural_earth,
ne_50m_land.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_ocean_scale_rank.README.html,inputs,shapefiles,,,.html,22965,,NaturalEarth,natural_earth,
ne_110m_coastline.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_50m_antarctic_ice_shelves_polys.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_110m_graticules_1.README.html,inputs,shapefiles,,,.html,26636,,NaturalEarth,natural_earth,
ne_10m_lakes.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_rivers_lake_centerlines.dbf,inputs,shapefiles,,,.dbf,9797637,,NaturalEarth,natural_earth,
ne_10m_lakes_historic.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_graticules_10.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_playas.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_geography_regions_points.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_lakes_north_america.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_lakes.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_minor_islands.README.html,inputs,shapefiles,,,.html,24176,,NaturalEarth,natural_earth,
ne_110m_land.dbf,inputs,shapefiles,,,.dbf,3431,,NaturalEarth,natural_earth,
ne_50m_lakes_historic.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_bathymetry_K_200.shp,inputs,shapefiles,,,.shp,2920876,,NaturalEarth,natural_earth,
ne_110m_geographic_lines.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_ocean.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_bathymetry_F_5000.README.html,inputs,shapefiles,,,.html,30890,,NaturalEarth,natural_earth,
ne_50m_glaciated_areas.shp,inputs,shapefiles,,,.shp,323172,,NaturalEarth,natural_earth,
ne_50m_antarctic_ice_shelves_polys.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_antarctic_ice_shelves_polys.README.html,inputs,shapefiles,,,.html,24165,,NaturalEarth,natural_earth,
ne_10m_graticules_30.shp,inputs,shapefiles,,,.shp,129964,,NaturalEarth,natural_earth,
ne_10m_bathymetry_A_10000.dbf,inputs,shapefiles,,,.dbf,261,,NaturalEarth,natural_earth,
ne_10m_land.prj,inputs,shapefiles,,,.prj,145,,NaturalEarth,natural_earth,
ne_10m_graticules_1.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_wgs84_bounding_box.shp,inputs,shapefiles,,,.shp,35180,,NaturalEarth,natural_earth,
ne_110m_geography_regions_points.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_50m_wgs84_bounding_box.shx,inputs,shapefiles,,,.shx,108,,NaturalEarth,natural_earth,
ne_50m_land.README.html,inputs,shapefiles,,,.html,21891,,NaturalEarth,natural_earth,
ne_10m_bathymetry_K_200.dbf,inputs,shapefiles,,,.dbf,20409,,NaturalEarth,natural_earth,
ne_10m_bathymetry_E_6000.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_land_ocean_label_points.README.html,inputs,shapefiles,,,.html,24169,,NaturalEarth,natural_earth,
ne_10m_bathymetry_A_10000.shp,inputs,shapefiles,,,.shp,1676,,NaturalEarth,natural_earth,
NE1_HR_LC_SR_W.tif,inputs,raster_files,,,.tif,699969860,,NaturalEarth,,
images.json,inputs,raster_files,,,.json,189,,NaturalEarth,,
NE1_50M_SR_W.tif,inputs,raster_files,,,.tif,175043642,,NaturalEarth,,
ufs-land_C96_init_2010-12-31_23-00-00.nc,inputs,era5,96,,.nc,1321296,,forcing,init,
C96_ERA5_forcing_2021-06-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-31.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-10-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-31.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
