Data File,UFS Component,Resolution (C),Ocean Resolution (o),Ocean Resolution (mx),Ocean Resolution (w/o symbol),Data Format,File Size (Bytes),Category,Sub-Category,Dataset,Version
C96_grid.tile3.nc,FV3_input_data,96,,,,.nc,2094935,,INPUT,input-data-20221101,
C96_grid.tile4.nc,FV3_input_data,96,,,,.nc,2094935,,INPUT,input-data-20221101,
C96_grid.tile5.nc,FV3_input_data,96,,,,.nc,2094935,,INPUT,input-data-20221101,
C96_grid.tile6.nc,FV3_input_data,96,,,,.nc,2094935,,INPUT,input-data-20221101,
fv3_increment.nc,FV3_input_data,,,,,.nc,528489100,,INPUT,input-data-20221101,
gfs_ctrl.nc,FV3_input_data,,,,,.nc,7252,,INPUT,input-data-20221101,
gfs_data.tile1.nc,FV3_input_data,,,,,.nc,21755908,,INPUT,input-data-20221101,
gfs_data.tile2.nc,FV3_input_data,,,,,.nc,21755908,,INPUT,input-data-20221101,
gfs_data.tile3.nc,FV3_input_data,,,,,.nc,21755908,,INPUT,input-data-20221101,
gfs_data.tile4.nc,FV3_input_data,,,,,.nc,21755908,,INPUT,input-data-20221101,
gfs_data.tile5.nc,FV3_input_data,,,,,.nc,21755908,,INPUT,input-data-20221101,
gfs_data.tile6.nc,FV3_input_data,,,,,.nc,21755908,,INPUT,input-data-20221101,
grid_spec.nc,FV3_input_data,,,,,.nc,21966,,INPUT,input-data-20221101,
oro_data.tile1.nc,FV3_input_data,,,,,.nc,753517,,INPUT,input-data-20221101,
oro_data.tile2.nc,FV3_input_data,,,,,.nc,753517,,INPUT,input-data-20221101,
oro_data.tile3.nc,FV3_input_data,,,,,.nc,753517,,INPUT,input-data-20221101,
oro_data.tile4.nc,FV3_input_data,,,,,.nc,753517,,INPUT,input-data-20221101,
oro_data.tile5.nc,FV3_input_data,,,,,.nc,753517,,INPUT,input-data-20221101,
oro_data.tile6.nc,FV3_input_data,,,,,.nc,753517,,INPUT,input-data-20221101,
sfc_ctrl.nc,FV3_input_data,,,,,.nc,12267,,INPUT,input-data-20221101,
sfc_data.tile1.nc,FV3_input_data,,,,,.nc,1682634,,INPUT,input-data-20221101,
sfc_data.tile2.nc,FV3_input_data,,,,,.nc,1682634,,INPUT,input-data-20221101,
sfc_data.tile3.nc,FV3_input_data,,,,,.nc,1682634,,INPUT,input-data-20221101,
sfc_data.tile4.nc,FV3_input_data,,,,,.nc,1682634,,INPUT,input-data-20221101,
sfc_data.tile5.nc,FV3_input_data,,,,,.nc,1682634,,INPUT,input-data-20221101,
sfc_data.tile6.nc,FV3_input_data,,,,,.nc,1682634,,INPUT,input-data-20221101,
C96_grid.tile1.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127,input-data-20221101,
C96_grid.tile2.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127,input-data-20221101,
C96_grid.tile3.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127,input-data-20221101,
C96_grid.tile4.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127,input-data-20221101,
C96_grid.tile5.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127,input-data-20221101,
C96_grid.tile6.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127,input-data-20221101,
C96_mosaic.nc,FV3_input_data,96,,,,.nc,22010,,INPUT_L127,input-data-20221101,
gfs_ctrl.nc,FV3_input_data,,,,,.nc,8553,,INPUT_L127,input-data-20221101,
gfs_data.tile1.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127,input-data-20221101,
gfs_data.tile2.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127,input-data-20221101,
gfs_data.tile3.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127,input-data-20221101,
gfs_data.tile4.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127,input-data-20221101,
gfs_data.tile5.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127,input-data-20221101,
gfs_data.tile6.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127,input-data-20221101,
grid_spec.nc,FV3_input_data,,,,,.nc,21966,,INPUT_L127,input-data-20221101,
oro_data.tile1.nc,FV3_input_data,,,,,.nc,753517,,INPUT_L127,input-data-20221101,
oro_data.tile2.nc,FV3_input_data,,,,,.nc,753517,,INPUT_L127,input-data-20221101,
oro_data.tile3.nc,FV3_input_data,,,,,.nc,753517,,INPUT_L127,input-data-20221101,
oro_data.tile4.nc,FV3_input_data,,,,,.nc,753517,,INPUT_L127,input-data-20221101,
oro_data.tile5.nc,FV3_input_data,,,,,.nc,753517,,INPUT_L127,input-data-20221101,
oro_data.tile6.nc,FV3_input_data,,,,,.nc,753517,,INPUT_L127,input-data-20221101,
oro_data_ls.tile1.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ls.tile2.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ls.tile3.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ls.tile4.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ls.tile5.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ls.tile6.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ss.tile1.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ss.tile2.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ss.tile3.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ss.tile4.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ss.tile5.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
oro_data_ss.tile6.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127,input-data-20221101,
sfc_data.tile1.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127,input-data-20221101,
sfc_data.tile2.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127,input-data-20221101,
sfc_data.tile3.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127,input-data-20221101,
sfc_data.tile4.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127,input-data-20221101,
sfc_data.tile5.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127,input-data-20221101,
sfc_data.tile6.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127,input-data-20221101,
C96_grid.tile1.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_atm,input-data-20221101,
C96_grid.tile2.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_atm,input-data-20221101,
C96_grid.tile3.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_atm,input-data-20221101,
C96_grid.tile4.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_atm,input-data-20221101,
C96_grid.tile5.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_atm,input-data-20221101,
C96_grid.tile6.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_atm,input-data-20221101,
C96_mosaic.nc,FV3_input_data,96,,,,.nc,22010,,INPUT_L127_atm,input-data-20221101,
gfs_ctrl.nc,FV3_input_data,,,,,.nc,8553,,INPUT_L127_atm,input-data-20221101,
gfs_data.tile1.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127_atm,input-data-20221101,
gfs_data.tile2.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127_atm,input-data-20221101,
gfs_data.tile3.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127_atm,input-data-20221101,
gfs_data.tile4.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127_atm,input-data-20221101,
gfs_data.tile5.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127_atm,input-data-20221101,
gfs_data.tile6.nc,FV3_input_data,,,,,.nc,138283253,,INPUT_L127_atm,input-data-20221101,
grid_spec.nc,FV3_input_data,,,,,.nc,21966,,INPUT_L127_atm,input-data-20221101,
oro_data_ls.tile1.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ls.tile2.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ls.tile3.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ls.tile4.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ls.tile5.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ls.tile6.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ss.tile1.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ss.tile2.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ss.tile3.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ss.tile4.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ss.tile5.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
oro_data_ss.tile6.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_atm,input-data-20221101,
sfc_data.tile1.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127_atm,input-data-20221101,
sfc_data.tile2.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127_atm,input-data-20221101,
sfc_data.tile3.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127_atm,input-data-20221101,
sfc_data.tile4.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127_atm,input-data-20221101,
sfc_data.tile5.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127_atm,input-data-20221101,
sfc_data.tile6.nc,FV3_input_data,,,,,.nc,4699919,,INPUT_L127_atm,input-data-20221101,
fv_increment3.nc,FV3_input_data,,,100,,.nc,112382078,,INPUT_L127_mx100,input-data-20221101,
fv_increment6.nc,FV3_input_data,,,100,,.nc,112382078,,INPUT_L127_mx100,input-data-20221101,
fv_increment9.nc,FV3_input_data,,,100,,.nc,112382078,,INPUT_L127_mx100,input-data-20221101,
gfs_ctrl.nc,FV3_input_data,,,100,,.nc,8553,,INPUT_L127_mx100,input-data-20221101,
gfs_data.tile1.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100,input-data-20221101,
gfs_data.tile2.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100,input-data-20221101,
gfs_data.tile3.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100,input-data-20221101,
gfs_data.tile4.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100,input-data-20221101,
gfs_data.tile5.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100,input-data-20221101,
gfs_data.tile6.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100,input-data-20221101,
sfc_data.tile1.nc,FV3_input_data,,,100,,.nc,4820343,,INPUT_L127_mx100,input-data-20221101,
sfc_data.tile2.nc,FV3_input_data,,,100,,.nc,4820343,,INPUT_L127_mx100,input-data-20221101,
sfc_data.tile3.nc,FV3_input_data,,,100,,.nc,4820343,,INPUT_L127_mx100,input-data-20221101,
sfc_data.tile4.nc,FV3_input_data,,,100,,.nc,4820343,,INPUT_L127_mx100,input-data-20221101,
sfc_data.tile5.nc,FV3_input_data,,,100,,.nc,4820343,,INPUT_L127_mx100,input-data-20221101,
sfc_data.tile6.nc,FV3_input_data,,,100,,.nc,4820343,,INPUT_L127_mx100,input-data-20221101,
chgres.nml,FV3_input_data,,,100,,.nml,820,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
fv_increment3.nc,FV3_input_data,,,100,,.nc,112382078,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
fv_increment6.nc,FV3_input_data,,,100,,.nc,112382078,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
fv_increment9.nc,FV3_input_data,,,100,,.nc,112382078,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
gfs_ctrl.nc,FV3_input_data,,,100,,.nc,10260,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
gfs_data.tile1.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
gfs_data.tile2.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
gfs_data.tile3.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
gfs_data.tile4.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
gfs_data.tile5.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
gfs_data.tile6.nc,FV3_input_data,,,100,,.nc,170405705,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
sfc_data.tile1.nc,FV3_input_data,,,100,,.nc,5142957,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
sfc_data.tile2.nc,FV3_input_data,,,100,,.nc,5142957,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
sfc_data.tile3.nc,FV3_input_data,,,100,,.nc,5142957,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
sfc_data.tile4.nc,FV3_input_data,,,100,,.nc,5142957,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
sfc_data.tile5.nc,FV3_input_data,,,100,,.nc,5142957,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
sfc_data.tile6.nc,FV3_input_data,,,100,,.nc,5142957,,INPUT_L127_mx100_v2_sfc,input-data-20221101,
C96.mx100_oro_data.tile1.nc,FV3_input_data,96,,100,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100_oro_data.tile2.nc,FV3_input_data,96,,100,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100_oro_data.tile3.nc,FV3_input_data,96,,100,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100_oro_data.tile4.nc,FV3_input_data,96,,100,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100_oro_data.tile5.nc,FV3_input_data,96,,100,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100_oro_data.tile6.nc,FV3_input_data,96,,100,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
C96_grid.tile1.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_v2_sfc,input-data-20221101,
C96_grid.tile2.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_v2_sfc,input-data-20221101,
C96_grid.tile3.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_v2_sfc,input-data-20221101,
C96_grid.tile4.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_v2_sfc,input-data-20221101,
C96_grid.tile5.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_v2_sfc,input-data-20221101,
C96_grid.tile6.nc,FV3_input_data,96,,,,.nc,2094971,,INPUT_L127_v2_sfc,input-data-20221101,
C96_mosaic.nc,FV3_input_data,96,,,,.nc,22010,,INPUT_L127_v2_sfc,input-data-20221101,
chgres.nml,FV3_input_data,,,,,.nml,986,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.facsf.tile1.nc,FV3_input_data,96,,100,,.nc,119545,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.facsf.tile2.nc,FV3_input_data,96,,100,,.nc,119545,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.facsf.tile3.nc,FV3_input_data,96,,100,,.nc,119545,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.facsf.tile4.nc,FV3_input_data,96,,100,,.nc,119545,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.facsf.tile5.nc,FV3_input_data,96,,100,,.nc,119545,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.facsf.tile6.nc,FV3_input_data,96,,100,,.nc,119545,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.maximum_snow_albedo.tile1.nc,FV3_input_data,96,,100,,.nc,119490,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.maximum_snow_albedo.tile2.nc,FV3_input_data,96,,100,,.nc,119490,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.maximum_snow_albedo.tile3.nc,FV3_input_data,96,,100,,.nc,119490,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.maximum_snow_albedo.tile4.nc,FV3_input_data,96,,100,,.nc,119490,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.maximum_snow_albedo.tile5.nc,FV3_input_data,96,,100,,.nc,119490,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.maximum_snow_albedo.tile6.nc,FV3_input_data,96,,100,,.nc,119490,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.slope_type.tile1.nc,FV3_input_data,96,,100,,.nc,119550,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.slope_type.tile2.nc,FV3_input_data,96,,100,,.nc,119550,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.slope_type.tile3.nc,FV3_input_data,96,,100,,.nc,119550,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.slope_type.tile4.nc,FV3_input_data,96,,100,,.nc,119550,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.slope_type.tile5.nc,FV3_input_data,96,,100,,.nc,119550,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.slope_type.tile6.nc,FV3_input_data,96,,100,,.nc,119550,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.snowfree_albedo.tile1.nc,FV3_input_data,96,,100,,.nc,1857404,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.snowfree_albedo.tile2.nc,FV3_input_data,96,,100,,.nc,1857404,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.snowfree_albedo.tile3.nc,FV3_input_data,96,,100,,.nc,1857404,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.snowfree_albedo.tile4.nc,FV3_input_data,96,,100,,.nc,1857404,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.snowfree_albedo.tile5.nc,FV3_input_data,96,,100,,.nc,1857404,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.snowfree_albedo.tile6.nc,FV3_input_data,96,,100,,.nc,1857404,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_color.tile1.nc,FV3_input_data,96,,100,,.nc,119613,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_color.tile2.nc,FV3_input_data,96,,100,,.nc,119613,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_color.tile3.nc,FV3_input_data,96,,100,,.nc,119613,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_color.tile4.nc,FV3_input_data,96,,100,,.nc,119613,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_color.tile5.nc,FV3_input_data,96,,100,,.nc,119613,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_color.tile6.nc,FV3_input_data,96,,100,,.nc,119613,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_type.tile1.nc,FV3_input_data,96,,100,,.nc,119480,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_type.tile2.nc,FV3_input_data,96,,100,,.nc,119480,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_type.tile3.nc,FV3_input_data,96,,100,,.nc,119480,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_type.tile4.nc,FV3_input_data,96,,100,,.nc,119480,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_type.tile5.nc,FV3_input_data,96,,100,,.nc,119480,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.soil_type.tile6.nc,FV3_input_data,96,,100,,.nc,119480,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.substrate_temperature.tile1.nc,FV3_input_data,96,,100,,.nc,119595,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.substrate_temperature.tile2.nc,FV3_input_data,96,,100,,.nc,119595,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.substrate_temperature.tile3.nc,FV3_input_data,96,,100,,.nc,119595,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.substrate_temperature.tile4.nc,FV3_input_data,96,,100,,.nc,119595,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.substrate_temperature.tile5.nc,FV3_input_data,96,,100,,.nc,119595,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.substrate_temperature.tile6.nc,FV3_input_data,96,,100,,.nc,119595,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_greenness.tile1.nc,FV3_input_data,96,,100,,.nc,525039,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_greenness.tile2.nc,FV3_input_data,96,,100,,.nc,525039,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_greenness.tile3.nc,FV3_input_data,96,,100,,.nc,525039,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_greenness.tile4.nc,FV3_input_data,96,,100,,.nc,525039,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_greenness.tile5.nc,FV3_input_data,96,,100,,.nc,525039,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_greenness.tile6.nc,FV3_input_data,96,,100,,.nc,525039,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_type.tile1.nc,FV3_input_data,96,,100,,.nc,119589,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_type.tile2.nc,FV3_input_data,96,,100,,.nc,119589,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_type.tile3.nc,FV3_input_data,96,,100,,.nc,119589,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_type.tile4.nc,FV3_input_data,96,,100,,.nc,119589,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_type.tile5.nc,FV3_input_data,96,,100,,.nc,119589,,INPUT_L127_v2_sfc,input-data-20221101,
C96.mx100.vegetation_type.tile6.nc,FV3_input_data,96,,100,,.nc,119589,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_ctrl.nc,FV3_input_data,,,,,.nc,10260,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile1.nc,FV3_input_data,,,,,.nc,71296142,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile2.nc,FV3_input_data,,,,,.nc,71296142,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile3.nc,FV3_input_data,,,,,.nc,71296142,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile4.nc,FV3_input_data,,,,,.nc,71296142,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile5.nc,FV3_input_data,,,,,.nc,71296142,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile6.nc,FV3_input_data,,,,,.nc,71296142,,INPUT_L127_v2_sfc,input-data-20221101,
grid_spec.nc,FV3_input_data,,,,,.nc,22010,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile1.nc,FV3_input_data,,,,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile2.nc,FV3_input_data,,,,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile3.nc,FV3_input_data,,,,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile4.nc,FV3_input_data,,,,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile5.nc,FV3_input_data,,,,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile6.nc,FV3_input_data,,,,,.nc,834883,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ls.tile1.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ls.tile2.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ls.tile3.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ls.tile4.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ls.tile5.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ls.tile6.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ss.tile1.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ss.tile2.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ss.tile3.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ss.tile4.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ss.tile5.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data_ss.tile6.nc,FV3_input_data,,,,,.nc,369108,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile1.nc,FV3_input_data,,,,,.nc,5142957,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile2.nc,FV3_input_data,,,,,.nc,5142957,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile3.nc,FV3_input_data,,,,,.nc,5142957,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile4.nc,FV3_input_data,,,,,.nc,5142957,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile5.nc,FV3_input_data,,,,,.nc,5142957,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile6.nc,FV3_input_data,,,,,.nc,5142957,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile1.nc,FV3_input_data,,,,,.nc,829786,,ORO_FLAKE,input-data-20221101,
oro_data.tile2.nc,FV3_input_data,,,,,.nc,829786,,ORO_FLAKE,input-data-20221101,
oro_data.tile3.nc,FV3_input_data,,,,,.nc,829786,,ORO_FLAKE,input-data-20221101,
oro_data.tile4.nc,FV3_input_data,,,,,.nc,829786,,ORO_FLAKE,input-data-20221101,
oro_data.tile5.nc,FV3_input_data,,,,,.nc,829786,,ORO_FLAKE,input-data-20221101,
