Data File,Test Name,Compiler,Category,File Size (Bytes),Data Format,Dataset
GFSFLX.GrbF00,hrrr_control_dyn32_phy32,intel,,2619558,.GrbF00,develop-20231108
GFSFLX.GrbF09,hrrr_control_dyn32_phy32,intel,,5903836,.GrbF09,develop-20231108
GFSFLX.GrbF12,hrrr_control_dyn32_phy32,intel,,6142779,.GrbF12,develop-20231108
GFSPRS.GrbF00,hrrr_control_dyn32_phy32,intel,,67952641,.GrbF00,develop-20231108
GFSPRS.GrbF09,hrrr_control_dyn32_phy32,intel,,65368742,.GrbF09,develop-20231108
GFSPRS.GrbF12,hrrr_control_dyn32_phy32,intel,,64816549,.GrbF12,develop-20231108
20210322.120000.coupler.res,hrrr_control_dyn32_phy32,intel,RESTART,300,.res,develop-20231108
20210322.120000.fv_core.res.nc,hrrr_control_dyn32_phy32,intel,RESTART,20852,.nc,develop-20231108
20210322.120000.fv_core.res.tile1.nc,hrrr_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_core.res.tile2.nc,hrrr_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_core.res.tile3.nc,hrrr_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_core.res.tile4.nc,hrrr_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_core.res.tile5.nc,hrrr_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_core.res.tile6.nc,hrrr_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile1.nc,hrrr_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile2.nc,hrrr_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile3.nc,hrrr_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile4.nc,hrrr_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile5.nc,hrrr_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile6.nc,hrrr_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile1.nc,hrrr_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile2.nc,hrrr_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile3.nc,hrrr_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile4.nc,hrrr_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile5.nc,hrrr_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile6.nc,hrrr_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.phy_data.tile1.nc,hrrr_control_dyn32_phy32,intel,RESTART,57559642,.nc,develop-20231108
20210322.120000.phy_data.tile2.nc,hrrr_control_dyn32_phy32,intel,RESTART,57559642,.nc,develop-20231108
20210322.120000.phy_data.tile3.nc,hrrr_control_dyn32_phy32,intel,RESTART,57559642,.nc,develop-20231108
20210322.120000.phy_data.tile4.nc,hrrr_control_dyn32_phy32,intel,RESTART,57559642,.nc,develop-20231108
20210322.120000.phy_data.tile5.nc,hrrr_control_dyn32_phy32,intel,RESTART,57559642,.nc,develop-20231108
20210322.120000.phy_data.tile6.nc,hrrr_control_dyn32_phy32,intel,RESTART,57559642,.nc,develop-20231108
20210322.120000.sfc_data.tile1.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498709,.nc,develop-20231108
20210322.120000.sfc_data.tile2.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498709,.nc,develop-20231108
20210322.120000.sfc_data.tile3.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498709,.nc,develop-20231108
20210322.120000.sfc_data.tile4.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498709,.nc,develop-20231108
20210322.120000.sfc_data.tile5.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498709,.nc,develop-20231108
20210322.120000.sfc_data.tile6.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498709,.nc,develop-20231108
atmf000.nc,hrrr_control_dyn32_phy32,intel,,483650909,.nc,develop-20231108
atmf009.nc,hrrr_control_dyn32_phy32,intel,,483650909,.nc,develop-20231108
atmf012.nc,hrrr_control_dyn32_phy32,intel,,483650909,.nc,develop-20231108
sfcf000.nc,hrrr_control_dyn32_phy32,intel,,46612156,.nc,develop-20231108
sfcf009.nc,hrrr_control_dyn32_phy32,intel,,46612156,.nc,develop-20231108
sfcf012.nc,hrrr_control_dyn32_phy32,intel,,46612156,.nc,develop-20231108
GFSFLX.GrbF00,hrrr_control,intel,,2619156,.GrbF00,develop-20231108
GFSFLX.GrbF09,hrrr_control,intel,,5903860,.GrbF09,develop-20231108
GFSFLX.GrbF12,hrrr_control,intel,,6144124,.GrbF12,develop-20231108
GFSPRS.GrbF00,hrrr_control,intel,,67953187,.GrbF00,develop-20231108
GFSPRS.GrbF09,hrrr_control,intel,,65322739,.GrbF09,develop-20231108
GFSPRS.GrbF12,hrrr_control,intel,,64839134,.GrbF12,develop-20231108
20210322.120000.coupler.res,hrrr_control,intel,RESTART,300,.res,develop-20231108
20210322.120000.fv_core.res.nc,hrrr_control,intel,RESTART,20852,.nc,develop-20231108
20210322.120000.fv_core.res.tile1.nc,hrrr_control,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_core.res.tile2.nc,hrrr_control,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_core.res.tile3.nc,hrrr_control,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_core.res.tile4.nc,hrrr_control,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_core.res.tile5.nc,hrrr_control,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_core.res.tile6.nc,hrrr_control,intel,RESTART,37734927,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile1.nc,hrrr_control,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile2.nc,hrrr_control,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile3.nc,hrrr_control,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile4.nc,hrrr_control,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile5.nc,hrrr_control,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_srf_wnd.res.tile6.nc,hrrr_control,intel,RESTART,96195,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile1.nc,hrrr_control,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile2.nc,hrrr_control,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile3.nc,hrrr_control,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile4.nc,hrrr_control,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile5.nc,hrrr_control,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.fv_tracer.res.tile6.nc,hrrr_control,intel,RESTART,61079646,.nc,develop-20231108
20210322.120000.phy_data.tile1.nc,hrrr_control,intel,RESTART,114811626,.nc,develop-20231108
20210322.120000.phy_data.tile2.nc,hrrr_control,intel,RESTART,114811626,.nc,develop-20231108
20210322.120000.phy_data.tile3.nc,hrrr_control,intel,RESTART,114811626,.nc,develop-20231108
20210322.120000.phy_data.tile4.nc,hrrr_control,intel,RESTART,114811626,.nc,develop-20231108
20210322.120000.phy_data.tile5.nc,hrrr_control,intel,RESTART,114811626,.nc,develop-20231108
20210322.120000.phy_data.tile6.nc,hrrr_control,intel,RESTART,114811626,.nc,develop-20231108
20210322.120000.sfc_data.tile1.nc,hrrr_control,intel,RESTART,20562989,.nc,develop-20231108
20210322.120000.sfc_data.tile2.nc,hrrr_control,intel,RESTART,20562989,.nc,develop-20231108
20210322.120000.sfc_data.tile3.nc,hrrr_control,intel,RESTART,20562989,.nc,develop-20231108
20210322.120000.sfc_data.tile4.nc,hrrr_control,intel,RESTART,20562989,.nc,develop-20231108
20210322.120000.sfc_data.tile5.nc,hrrr_control,intel,RESTART,20562989,.nc,develop-20231108
20210322.120000.sfc_data.tile6.nc,hrrr_control,intel,RESTART,20562989,.nc,develop-20231108
atmf000.nc,hrrr_control,intel,,483650909,.nc,develop-20231108
atmf009.nc,hrrr_control,intel,,483650909,.nc,develop-20231108
atmf012.nc,hrrr_control,intel,,483650909,.nc,develop-20231108
sfcf000.nc,hrrr_control,intel,,46612156,.nc,develop-20231108
sfcf009.nc,hrrr_control,intel,,46612156,.nc,develop-20231108
sfcf012.nc,hrrr_control,intel,,46612156,.nc,develop-20231108
atmf000.nc,hrrr_gf_debug,intel,,483650909,.nc,develop-20231108
atmf001.nc,hrrr_gf_debug,intel,,483650909,.nc,develop-20231108
sfcf000.nc,hrrr_gf_debug,intel,,46612156,.nc,develop-20231108
sfcf001.nc,hrrr_gf_debug,intel,,46612156,.nc,develop-20231108
GFSFLX.GrbF00,merra2_thompson,intel,,2758799,.GrbF00,develop-20231108
GFSFLX.GrbF21,merra2_thompson,intel,,6491794,.GrbF21,develop-20231108
GFSFLX.GrbF24,merra2_thompson,intel,,6705442,.GrbF24,develop-20231108
GFSPRS.GrbF00,merra2_thompson,intel,,68008468,.GrbF00,develop-20231108
GFSPRS.GrbF21,merra2_thompson,intel,,67533692,.GrbF21,develop-20231108
GFSPRS.GrbF24,merra2_thompson,intel,,67975466,.GrbF24,develop-20231108
20210323.060000.coupler.res,merra2_thompson,intel,RESTART,300,.res,develop-20231108
20210323.060000.fv_core.res.nc,merra2_thompson,intel,RESTART,20852,.nc,develop-20231108
20210323.060000.fv_core.res.tile1.nc,merra2_thompson,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile2.nc,merra2_thompson,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile3.nc,merra2_thompson,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile4.nc,merra2_thompson,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile5.nc,merra2_thompson,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile6.nc,merra2_thompson,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile1.nc,merra2_thompson,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile2.nc,merra2_thompson,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile3.nc,merra2_thompson,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile4.nc,merra2_thompson,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile5.nc,merra2_thompson,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile6.nc,merra2_thompson,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile1.nc,merra2_thompson,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile2.nc,merra2_thompson,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile3.nc,merra2_thompson,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile4.nc,merra2_thompson,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile5.nc,merra2_thompson,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile6.nc,merra2_thompson,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.phy_data.tile1.nc,merra2_thompson,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.phy_data.tile2.nc,merra2_thompson,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.phy_data.tile3.nc,merra2_thompson,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.phy_data.tile4.nc,merra2_thompson,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.phy_data.tile5.nc,merra2_thompson,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.phy_data.tile6.nc,merra2_thompson,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.sfc_data.tile1.nc,merra2_thompson,intel,RESTART,10004434,.nc,develop-20231108
20210323.060000.sfc_data.tile2.nc,merra2_thompson,intel,RESTART,10004434,.nc,develop-20231108
20210323.060000.sfc_data.tile3.nc,merra2_thompson,intel,RESTART,10004434,.nc,develop-20231108
20210323.060000.sfc_data.tile4.nc,merra2_thompson,intel,RESTART,10004434,.nc,develop-20231108
20210323.060000.sfc_data.tile5.nc,merra2_thompson,intel,RESTART,10004434,.nc,develop-20231108
20210323.060000.sfc_data.tile6.nc,merra2_thompson,intel,RESTART,10004434,.nc,develop-20231108
atmf000.nc,merra2_thompson,intel,,483650909,.nc,develop-20231108
atmf021.nc,merra2_thompson,intel,,483650909,.nc,develop-20231108
atmf024.nc,merra2_thompson,intel,,483650909,.nc,develop-20231108
sfcf000.nc,merra2_thompson,intel,,122519533,.nc,develop-20231108
sfcf021.nc,merra2_thompson,intel,,122519533,.nc,develop-20231108
sfcf024.nc,merra2_thompson,intel,,122519533,.nc,develop-20231108
atmf000.nc,rap_cires_ugwp_debug,intel,,483650909,.nc,develop-20231108
atmf001.nc,rap_cires_ugwp_debug,intel,,483650909,.nc,develop-20231108
sfcf000.nc,rap_cires_ugwp_debug,intel,,164013474,.nc,develop-20231108
sfcf001.nc,rap_cires_ugwp_debug,intel,,164013474,.nc,develop-20231108
atmf000.nc,rap_clm_lake_debug,intel,,483650909,.nc,develop-20231108
atmf001.nc,rap_clm_lake_debug,intel,,483650909,.nc,develop-20231108
sfcf000.nc,rap_clm_lake_debug,intel,,164013474,.nc,develop-20231108
sfcf001.nc,rap_clm_lake_debug,intel,,164013474,.nc,develop-20231108
atmf000.nc,rap_control_debug_dyn32_phy32,intel,,483650909,.nc,develop-20231108
atmf001.nc,rap_control_debug_dyn32_phy32,intel,,483650909,.nc,develop-20231108
sfcf000.nc,rap_control_debug_dyn32_phy32,intel,,164013474,.nc,develop-20231108
sfcf001.nc,rap_control_debug_dyn32_phy32,intel,,164013474,.nc,develop-20231108
atmf000.nc,rap_control_debug_dyn64_phy32,intel,,483653778,.nc,develop-20231108
atmf001.nc,rap_control_debug_dyn64_phy32,intel,,483653778,.nc,develop-20231108
sfcf000.nc,rap_control_debug_dyn64_phy32,intel,,164013494,.nc,develop-20231108
sfcf001.nc,rap_control_debug_dyn64_phy32,intel,,164013494,.nc,develop-20231108
atmf000.nc,rap_control_debug,intel,,483650909,.nc,develop-20231108
atmf001.nc,rap_control_debug,intel,,483650909,.nc,develop-20231108
sfcf000.nc,rap_control_debug,intel,,164013474,.nc,develop-20231108
sfcf001.nc,rap_control_debug,intel,,164013474,.nc,develop-20231108
GFSFLX.GrbF00,rap_control_dyn32_phy32,intel,,2666903,.GrbF00,develop-20231108
GFSFLX.GrbF09,rap_control_dyn32_phy32,intel,,6139968,.GrbF09,develop-20231108
GFSFLX.GrbF12,rap_control_dyn32_phy32,intel,,6396002,.GrbF12,develop-20231108
GFSPRS.GrbF00,rap_control_dyn32_phy32,intel,,68009909,.GrbF00,develop-20231108
GFSPRS.GrbF09,rap_control_dyn32_phy32,intel,,65509606,.GrbF09,develop-20231108
GFSPRS.GrbF12,rap_control_dyn32_phy32,intel,,65711085,.GrbF12,develop-20231108
20210323.060000.coupler.res,rap_control_dyn32_phy32,intel,RESTART,300,.res,develop-20231108
20210323.060000.fv_core.res.nc,rap_control_dyn32_phy32,intel,RESTART,20852,.nc,develop-20231108
20210323.060000.fv_core.res.tile1.nc,rap_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile2.nc,rap_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile3.nc,rap_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile4.nc,rap_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile5.nc,rap_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile6.nc,rap_control_dyn32_phy32,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile1.nc,rap_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile2.nc,rap_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile3.nc,rap_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile4.nc,rap_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile5.nc,rap_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile6.nc,rap_control_dyn32_phy32,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile1.nc,rap_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile2.nc,rap_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile3.nc,rap_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile4.nc,rap_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile5.nc,rap_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile6.nc,rap_control_dyn32_phy32,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.phy_data.tile1.nc,rap_control_dyn32_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210323.060000.phy_data.tile2.nc,rap_control_dyn32_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210323.060000.phy_data.tile3.nc,rap_control_dyn32_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210323.060000.phy_data.tile4.nc,rap_control_dyn32_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210323.060000.phy_data.tile5.nc,rap_control_dyn32_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210323.060000.phy_data.tile6.nc,rap_control_dyn32_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210323.060000.sfc_data.tile1.nc,rap_control_dyn32_phy32,intel,RESTART,5407042,.nc,develop-20231108
20210323.060000.sfc_data.tile2.nc,rap_control_dyn32_phy32,intel,RESTART,5407042,.nc,develop-20231108
20210323.060000.sfc_data.tile3.nc,rap_control_dyn32_phy32,intel,RESTART,5407042,.nc,develop-20231108
20210323.060000.sfc_data.tile4.nc,rap_control_dyn32_phy32,intel,RESTART,5407042,.nc,develop-20231108
20210323.060000.sfc_data.tile5.nc,rap_control_dyn32_phy32,intel,RESTART,5407042,.nc,develop-20231108
20210323.060000.sfc_data.tile6.nc,rap_control_dyn32_phy32,intel,RESTART,5407042,.nc,develop-20231108
atmf000.nc,rap_control_dyn32_phy32,intel,,483650909,.nc,develop-20231108
atmf009.nc,rap_control_dyn32_phy32,intel,,483650909,.nc,develop-20231108
atmf012.nc,rap_control_dyn32_phy32,intel,,483650909,.nc,develop-20231108
sfcf000.nc,rap_control_dyn32_phy32,intel,,164013474,.nc,develop-20231108
sfcf009.nc,rap_control_dyn32_phy32,intel,,164013474,.nc,develop-20231108
sfcf012.nc,rap_control_dyn32_phy32,intel,,164013474,.nc,develop-20231108
GFSFLX.GrbF00,rap_control_dyn64_phy32,intel,,2667008,.GrbF00,develop-20231108
GFSFLX.GrbF09,rap_control_dyn64_phy32,intel,,6139209,.GrbF09,develop-20231108
GFSFLX.GrbF12,rap_control_dyn64_phy32,intel,,6368174,.GrbF12,develop-20231108
GFSPRS.GrbF00,rap_control_dyn64_phy32,intel,,68002598,.GrbF00,develop-20231108
GFSPRS.GrbF09,rap_control_dyn64_phy32,intel,,65564233,.GrbF09,develop-20231108
GFSPRS.GrbF12,rap_control_dyn64_phy32,intel,,65657212,.GrbF12,develop-20231108
20210322.180000.coupler.res,rap_control_dyn64_phy32,intel,RESTART,300,.res,develop-20231108
20210322.180000.fv_core.res.nc,rap_control_dyn64_phy32,intel,RESTART,21880,.nc,develop-20231108
20210322.180000.fv_core.res.tile1.nc,rap_control_dyn64_phy32,intel,RESTART,75325227,.nc,develop-20231108
20210322.180000.fv_core.res.tile2.nc,rap_control_dyn64_phy32,intel,RESTART,75325227,.nc,develop-20231108
20210322.180000.fv_core.res.tile3.nc,rap_control_dyn64_phy32,intel,RESTART,75325227,.nc,develop-20231108
20210322.180000.fv_core.res.tile4.nc,rap_control_dyn64_phy32,intel,RESTART,75325227,.nc,develop-20231108
20210322.180000.fv_core.res.tile5.nc,rap_control_dyn64_phy32,intel,RESTART,75325227,.nc,develop-20231108
20210322.180000.fv_core.res.tile6.nc,rap_control_dyn64_phy32,intel,RESTART,75325227,.nc,develop-20231108
20210322.180000.fv_srf_wnd.res.tile1.nc,rap_control_dyn64_phy32,intel,RESTART,169927,.nc,develop-20231108
20210322.180000.fv_srf_wnd.res.tile2.nc,rap_control_dyn64_phy32,intel,RESTART,169927,.nc,develop-20231108
20210322.180000.fv_srf_wnd.res.tile3.nc,rap_control_dyn64_phy32,intel,RESTART,169927,.nc,develop-20231108
20210322.180000.fv_srf_wnd.res.tile4.nc,rap_control_dyn64_phy32,intel,RESTART,169927,.nc,develop-20231108
20210322.180000.fv_srf_wnd.res.tile5.nc,rap_control_dyn64_phy32,intel,RESTART,169927,.nc,develop-20231108
20210322.180000.fv_srf_wnd.res.tile6.nc,rap_control_dyn64_phy32,intel,RESTART,169927,.nc,develop-20231108
20210322.180000.fv_tracer.res.tile1.nc,rap_control_dyn64_phy32,intel,RESTART,121944194,.nc,develop-20231108
20210322.180000.fv_tracer.res.tile2.nc,rap_control_dyn64_phy32,intel,RESTART,121944194,.nc,develop-20231108
20210322.180000.fv_tracer.res.tile3.nc,rap_control_dyn64_phy32,intel,RESTART,121944194,.nc,develop-20231108
20210322.180000.fv_tracer.res.tile4.nc,rap_control_dyn64_phy32,intel,RESTART,121944194,.nc,develop-20231108
20210322.180000.fv_tracer.res.tile5.nc,rap_control_dyn64_phy32,intel,RESTART,121944194,.nc,develop-20231108
20210322.180000.fv_tracer.res.tile6.nc,rap_control_dyn64_phy32,intel,RESTART,121944194,.nc,develop-20231108
20210322.180000.phy_data.tile1.nc,rap_control_dyn64_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210322.180000.phy_data.tile2.nc,rap_control_dyn64_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210322.180000.phy_data.tile3.nc,rap_control_dyn64_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210322.180000.phy_data.tile4.nc,rap_control_dyn64_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210322.180000.phy_data.tile5.nc,rap_control_dyn64_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210322.180000.phy_data.tile6.nc,rap_control_dyn64_phy32,intel,RESTART,76470200,.nc,develop-20231108
20210322.180000.sfc_data.tile1.nc,rap_control_dyn64_phy32,intel,RESTART,5407042,.nc,develop-20231108
20210322.180000.sfc_data.tile2.nc,rap_control_dyn64_phy32,intel,RESTART,5407042,.nc,develop-20231108
20210322.180000.sfc_data.tile3.nc,rap_control_dyn64_phy32,intel,RESTART,5407042,.nc,develop-20231108
20210322.180000.sfc_data.tile4.nc,rap_control_dyn64_phy32,intel,RESTART,5407042,.nc,develop-20231108
20210322.180000.sfc_data.tile5.nc,rap_control_dyn64_phy32,intel,RESTART,5407042,.nc,develop-20231108
20210322.180000.sfc_data.tile6.nc,rap_control_dyn64_phy32,intel,RESTART,5407042,.nc,develop-20231108
atmf000.nc,rap_control_dyn64_phy32,intel,,483653778,.nc,develop-20231108
atmf009.nc,rap_control_dyn64_phy32,intel,,483653778,.nc,develop-20231108
atmf012.nc,rap_control_dyn64_phy32,intel,,483653778,.nc,develop-20231108
sfcf000.nc,rap_control_dyn64_phy32,intel,,164013494,.nc,develop-20231108
sfcf009.nc,rap_control_dyn64_phy32,intel,,164013494,.nc,develop-20231108
sfcf012.nc,rap_control_dyn64_phy32,intel,,164013494,.nc,develop-20231108
GFSFLX.GrbF00,rap_control,intel,,2666670,.GrbF00,develop-20231108
GFSFLX.GrbF21,rap_control,intel,,6277495,.GrbF21,develop-20231108
GFSFLX.GrbF24,rap_control,intel,,6350380,.GrbF24,develop-20231108
GFSPRS.GrbF00,rap_control,intel,,68011184,.GrbF00,develop-20231108
GFSPRS.GrbF21,rap_control,intel,,64470610,.GrbF21,develop-20231108
GFSPRS.GrbF24,rap_control,intel,,64672696,.GrbF24,develop-20231108
20210323.060000.coupler.res,rap_control,intel,RESTART,300,.res,develop-20231108
20210323.060000.fv_core.res.nc,rap_control,intel,RESTART,20852,.nc,develop-20231108
20210323.060000.fv_core.res.tile1.nc,rap_control,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile2.nc,rap_control,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile3.nc,rap_control,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile4.nc,rap_control,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile5.nc,rap_control,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile6.nc,rap_control,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile1.nc,rap_control,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile2.nc,rap_control,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile3.nc,rap_control,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile4.nc,rap_control,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile5.nc,rap_control,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile6.nc,rap_control,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile1.nc,rap_control,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile2.nc,rap_control,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile3.nc,rap_control,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile4.nc,rap_control,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile5.nc,rap_control,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile6.nc,rap_control,intel,RESTART,61079646,.nc,develop-20231108
20210323.060000.phy_data.tile1.nc,rap_control,intel,RESTART,152559712,.nc,develop-20231108
20210323.060000.phy_data.tile2.nc,rap_control,intel,RESTART,152559712,.nc,develop-20231108
20210323.060000.phy_data.tile3.nc,rap_control,intel,RESTART,152559712,.nc,develop-20231108
20210323.060000.phy_data.tile4.nc,rap_control,intel,RESTART,152559712,.nc,develop-20231108
