Data File,UFS Component,Resolution (C),Ocean Resolution (o),Ocean Resolution (mx),Ocean Resolution (w/o symbol),Data Format,Category,Sub-Category,Dataset,File Size (Bytes),Version
optics_SU.v1_3.dat,FV3_input_data_INCCN_aeroclim,,,,,.dat,,aer_data,input-data-20221101,101749,
cam5_4_143_NAAI_monclimo2.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,,mg2_IN_CCN,input-data-20221101,87597720,
cam5_4_143_NPCCN_monclimo2.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,,mg2_IN_CCN,input-data-20221101,87597740,
DETAMPNEW_DATA.expanded_rain_LE,FV3_input_data_L149,,,,,.expanded_rain_LE,,,input-data-20221101,86408,
GENPARM.TBL,FV3_input_data_L149,,,,,.TBL,,,input-data-20221101,245,
C96_grid.tile1.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,2094935,
C96_grid.tile2.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,2094935,
C96_grid.tile3.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,2094935,
C96_grid.tile4.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,2094935,
C96_grid.tile5.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,2094935,
C96_grid.tile6.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,2094935,
C96_oro_data.tile1.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,753517,
C96_oro_data.tile2.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,753517,
C96_oro_data.tile3.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,753517,
C96_oro_data.tile4.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,753517,
C96_oro_data.tile5.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,753517,
C96_oro_data.tile6.nc,FV3_input_data_L149,96,,,,.nc,,INPUT,input-data-20221101,753517,
coupler.res,FV3_input_data_L149,,,,,.res,,INPUT,input-data-20221101,300,
fv_core.res.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,21036,
fv_core.res.tile1.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,33129604,
fv_core.res.tile2.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,33129604,
fv_core.res.tile3.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,33129604,
fv_core.res.tile4.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,33129604,
fv_core.res.tile5.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,33129604,
fv_core.res.tile6.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,33129604,
fv_srf_wnd.res.tile1.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,92200,
fv_srf_wnd.res.tile2.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,92200,
fv_srf_wnd.res.tile3.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,92200,
fv_srf_wnd.res.tile4.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,92200,
fv_srf_wnd.res.tile5.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,92200,
fv_srf_wnd.res.tile6.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,92200,
fv_tracer.res.tile1.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,60440664,
fv_tracer.res.tile2.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,60440664,
fv_tracer.res.tile3.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,60440664,
fv_tracer.res.tile4.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,60440664,
fv_tracer.res.tile5.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,60440664,
fv_tracer.res.tile6.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,60440664,
gfs_ctrl.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,8612,
grid_spec.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,21966,
oro_data.tile1.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,753517,
oro_data.tile2.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,753517,
oro_data.tile3.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,753517,
oro_data.tile4.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,753517,
oro_data.tile5.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,753517,
oro_data.tile6.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,753517,
phy_data.tile1.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,22433576,
phy_data.tile2.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,22433576,
phy_data.tile3.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,22433576,
phy_data.tile4.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,22433576,
phy_data.tile5.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,22433576,
phy_data.tile6.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,22433576,
sfc_ctrl.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,12267,
sfc_data.tile1.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,4298932,
sfc_data.tile2.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,4298932,
sfc_data.tile3.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,4298932,
sfc_data.tile4.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,4298932,
sfc_data.tile5.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,4298932,
sfc_data.tile6.nc,FV3_input_data_L149,,,,,.nc,,INPUT,input-data-20221101,4298932,
SOILPARM.TBL,FV3_input_data_L149,,,,,.TBL,,,input-data-20221101,2184,
VEGPARM.TBL,FV3_input_data_L149,,,,,.TBL,,,input-data-20221101,2364,
gfs_ctrl.nc,FV3_input_data_L149,,,,,.nc,,,input-data-20221101,8905,
global_mxsnoalb.uariz.t126.384.190.rg.grb,FV3_input_data_L149,,,,,.grb,,,input-data-20221101,39994,
global_slmask.t1534.3072.1536.grb,FV3_input_data_L149,,,,,.grb,,,input-data-20221101,2359380,
global_snoclim.1.875.grb,FV3_input_data_L149,,,,,.grb,,,input-data-20221101,438768,
global_snowfree_albedo.bosu.t126.384.190.rg.grb,FV3_input_data_L149,,,,,.grb,,,input-data-20221101,1919712,
global_soilmgldas.t126.384.190.grb,FV3_input_data_L149,,,,,.grb,,,input-data-20221101,1743072,
global_soiltype.statsgo.t126.384.190.rg.grb,FV3_input_data_L149,,,,,.grb,,,input-data-20221101,21524,
global_vegtype.igbp.t126.384.190.rg.grb,FV3_input_data_L149,,,,,.grb,,,input-data-20221101,24602,
nems.configure,FV3_input_data_L149,,,,,.configure,,,input-data-20221101,76,
rrtmgp-cloud-optics-coeffs-lw.nc,FV3_input_data_RRTMGP,,,,,.nc,,,input-data-20221101,32212,
rrtmgp-cloud-optics-coeffs-sw.nc,FV3_input_data_RRTMGP,,,,,.nc,,,input-data-20221101,28888,
rrtmgp-data-lw-g128-210809.nc,FV3_input_data_RRTMGP,,,,,.nc,,,input-data-20221101,16333600,
rrtmgp-data-lw-g256-2018-12-04.nc,FV3_input_data_RRTMGP,,,,,.nc,,,input-data-20221101,32531496,
rrtmgp-data-sw-g112-210809.nc,FV3_input_data_RRTMGP,,,,,.nc,,,input-data-20221101,7537668,
rrtmgp-data-sw-g224-2018-12-04.nc,FV3_input_data_RRTMGP,,,,,.nc,,,input-data-20221101,15001445,
rrtmgp-lw-prototype-g128-210413.nc,FV3_input_data_RRTMGP,,,,,.nc,,,input-data-20221101,16397969,
rrtmgp-sw-prototype-g131-210413.nc,FV3_input_data_RRTMGP,,,,,.nc,,,input-data-20221101,8875575,
C775_grid.tile7.halo3.nc,FV3_input_data_conus13km,775,,,,.nc,,INPUT,input-data-20221101,21500789,
SMOKE_GBBEPx_data.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,36033384,
SMOKE_RRFS_data.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,36041571,
coupler.res,FV3_input_data_conus13km,,,,,.res,,INPUT,input-data-20221101,300,
dust12m_data.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,22804263,
emi_data.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,2959104,
fv_core.res.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,17792,
fv_core.res.tile1.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,143879284,
fv_srf_wnd.res.tile1.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,756936,
fv_tracer.res.tile1.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,310550936,
gfs_bndy.tile7.000.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,129949847,
gfs_bndy.tile7.001.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,129949847,
gfs_bndy.tile7.002.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,129949847,
gfs_bndy.tile7.003.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,129949847,
gfs_ctrl.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,7561,
gfs_data.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,143879284,
grid.tile7.halo4.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,21788725,
grid_spec.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,9650,
oro_data.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,7370114,
oro_data.tile7.halo4.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,7777154,
oro_data_ls.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,3675348,
oro_data_ss.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,3675348,
phy_data.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,679142664,
sfc_data.nc,FV3_input_data_conus13km,,,,,.nc,,INPUT,input-data-20221101,99986432,
CCN_ACTIVATE.BIN,FV3_input_data_gsd,,,,,.BIN,,,input-data-20221101,35288,
oro_data_ls.tile1.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ls.tile2.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ls.tile3.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ls.tile4.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ls.tile5.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ls.tile6.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ss.tile1.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ss.tile2.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ss.tile3.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ss.tile4.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ss.tile5.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
oro_data_ss.tile6.nc,FV3_input_data_gsd,,,,,.nc,,drag_suite,input-data-20221101,369108,
freezeH2O.dat,FV3_input_data_gsd,,,,,.dat,,,input-data-20221101,254944848,
qr_acr_qg.dat,FV3_input_data_gsd,,,,,.dat,,,input-data-20221101,51518256,
qr_acr_qgV2.dat,FV3_input_data_gsd,,,,,.dat,,,input-data-20221101,68077680,
qr_acr_qs.dat,FV3_input_data_gsd,,,,,.dat,,,input-data-20221101,33118944,
qr_acr_qsV2.dat,FV3_input_data_gsd,,,,,.dat,,,input-data-20221101,33118944,
thompson_tables_precomp.sl,FV3_input_data_gsd,,,,,.sl,,,input-data-20221101,346898452,
C3342_grid.tile7.halo3.nc,FV3_input_data_regional_stoch,3342,,,,.nc,,,input-data-20221101,114973749,
gfs_bndy.tile7.000.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,212774431,
gfs_bndy.tile7.001.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,212774431,
gfs_ctrl.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,7545,
gfs_data.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,2768758041,
gfs_data.tile7.halo0.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,2768758041,
grid.tile7.halo4.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,115625461,
grid_spec.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,9442,
oro_data.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,40340354,
oro_data.tile7.halo4.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,41267074,
oro_data_ls.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,24193664,
oro_data_ss.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,24193700,
sfc_data.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,241967731,
sfc_data.tile7.halo0.nc,FV3_input_data_regional_stoch,,,,,.nc,,,input-data-20221101,241967731,
gfs_ctrl.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,8553,
gfs_data.tile1.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,189453147,
gfs_data.tile2.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,189453147,
gfs_data.tile3.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,189453147,
gfs_data.tile4.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,189453147,
gfs_data.tile5.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,189453147,
gfs_data.tile6.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,189453147,
oro_data.tile1.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,3266621,
oro_data.tile2.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,3266621,
oro_data.tile3.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,3266621,
oro_data.tile4.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,3266621,
oro_data.tile5.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,3266621,
oro_data.tile6.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,3266621,
sfc_data.tile1.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,6962524,
sfc_data.tile2.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,6962524,
sfc_data.tile3.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,6962524,
sfc_data.tile4.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,6962524,
sfc_data.tile5.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,6962524,
sfc_data.tile6.nc,FV3_input_frac,192,,050,,.nc,,C192_L127.mx050_frac,input-data-20221101,6962524,
gfs_ctrl.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,7252,
gfs_data.tile1.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,96362331,
gfs_data.tile2.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,96362331,
gfs_data.tile3.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,96362331,
gfs_data.tile4.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,96362331,
gfs_data.tile5.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,96362331,
gfs_data.tile6.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,96362331,
oro_data.tile1.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,3266621,
oro_data.tile2.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,3266621,
oro_data.tile3.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,3266621,
oro_data.tile4.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,3266621,
oro_data.tile5.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,3266621,
oro_data.tile6.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,3266621,
sfc_data.tile1.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,6962524,
sfc_data.tile2.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,6962524,
sfc_data.tile3.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,6962524,
sfc_data.tile4.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,6962524,
sfc_data.tile5.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,6962524,
sfc_data.tile6.nc,FV3_input_frac,192,,050,,.nc,,C192_L64.mx050_frac,input-data-20221101,6962524,
gfs_ctrl.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,8260,
gfs_data.tile1.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,756963675,
gfs_data.tile2.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,756963675,
gfs_data.tile3.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,756963675,
gfs_data.tile4.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,756963675,
gfs_data.tile5.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,756963675,
gfs_data.tile6.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,756963675,
oro_data.tile1.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,12998718,
oro_data.tile2.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,12998718,
oro_data.tile3.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,12998718,
oro_data.tile4.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,12998718,
oro_data.tile5.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,12998718,
oro_data.tile6.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,12998718,
sfc_data.tile1.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,27755356,
sfc_data.tile2.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,27755356,
sfc_data.tile3.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,27755356,
sfc_data.tile4.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,27755356,
sfc_data.tile5.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,27755356,
sfc_data.tile6.nc,FV3_input_frac,384,,025,,.nc,,C384_L127.mx025_frac,input-data-20221101,27755356,
gfs_ctrl.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,7252,
gfs_data.tile1.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,384987483,
gfs_data.tile2.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,384987483,
gfs_data.tile3.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,384987483,
gfs_data.tile4.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,384987483,
gfs_data.tile5.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,384987483,
gfs_data.tile6.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,384987483,
oro_data.tile1.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,12998718,
oro_data.tile2.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,12998718,
oro_data.tile3.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,12998718,
oro_data.tile4.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,12998718,
oro_data.tile5.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,12998718,
oro_data.tile6.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,12998718,
sfc_data.tile1.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,27755356,
sfc_data.tile2.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,27755356,
sfc_data.tile3.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,27755356,
sfc_data.tile4.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,27755356,
sfc_data.tile5.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,27755356,
sfc_data.tile6.nc,FV3_input_frac,384,,025,,.nc,,C384_L64.mx025_frac,input-data-20221101,27755356,
gfs_ctrl.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,8553,
gfs_data.tile1.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,47476827,
gfs_data.tile2.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,47476827,
gfs_data.tile3.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,47476827,
gfs_data.tile4.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,47476827,
gfs_data.tile5.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,47476827,
gfs_data.tile6.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,47476827,
oro_data.tile1.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,833595,
oro_data.tile2.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,833595,
oro_data.tile3.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,833595,
oro_data.tile4.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,833595,
oro_data.tile5.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,833595,
oro_data.tile6.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,833595,
sfc_data.tile1.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,1763932,
sfc_data.tile2.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,1763932,
sfc_data.tile3.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,1763932,
sfc_data.tile4.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,1763932,
sfc_data.tile5.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,1763932,
sfc_data.tile6.nc,FV3_input_frac,96,,100,,.nc,,C96_L127.mx100_frac,input-data-20221101,1763932,
gfs_ctrl.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,7252,
gfs_data.tile1.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,24155739,
gfs_data.tile2.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,24155739,
gfs_data.tile3.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,24155739,
gfs_data.tile4.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,24155739,
gfs_data.tile5.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,24155739,
gfs_data.tile6.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,24155739,
oro_data.tile1.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,833595,
oro_data.tile2.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,833595,
oro_data.tile3.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,833595,
oro_data.tile4.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,833595,
oro_data.tile5.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,833595,
oro_data.tile6.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,833595,
sfc_data.tile1.nc,FV3_input_frac,96,,100,,.nc,,C96_L64.mx100_frac,input-data-20221101,1763932,
